图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0151.jpg,P2,1.225745061551468,0.2925371334876543,8,1,ok,0.0008728780864197531,0,sam3_if_supported,1,ok,1,9,0.9949743342997757,0.9315352697095436,ok
0152.jpg,P2,1.2264396983016315,0.301792293595679,5,1,ok,0.001215157214506173,0,sam3_if_supported,1,ok,1,9,0.9930632740592361,0.9399769141977684,ok
0153.jpg,P2,1.2090314840530278,0.2926994116512346,11,1,ok,0.0007406201774691358,0,sam3_if_supported,1,ok,1,9,0.9923158972309067,0.9256816182937555,ok
0154.jpg,P2,1.2442957067768414,0.2911996045524691,5,1,ok,0.0006585165895061729,0,sam3_if_supported,1,ok,1,9,0.9940191744942046,0.9154440154440154,ok
0155.jpg,P2,1.241864340202852,0.2975388213734568,4,1,ok,0.00030538676697530867,0,sam3_if_supported,1,ok,1,9,0.9961193164188851,0.8125,ok
0156.jpg,P2,1.2675244633960698,0.29443190586419754,3,1,ok,0.0002920042438271605,0,sam3_if_supported,1,ok,1,9,0.9948317712649926,0.8941774491682071,ok
0157.jpg,P2,1.2400019774796869,0.2584379822530864,13,1,ok,0.0013137779706790123,0,sam3_if_supported,1,ok,1,9,0.9898952253118161,0.8770226537216829,ok
0158.jpg,P2,1.2377807295576453,0.24532925829475308,6,1,ok,0.0009777681327160495,0,sam3_if_supported,1,ok,1,9,0.9837883000739315,0.8162709225379525,ok
0159.jpg,P2,1.2277530170505648,0.24429169077932097,13,1,ok,0.0014586950231481482,0,sam3_if_supported,1,ok,1,9,0.9799015673031236,0.8275620846449807,ok
0160.jpg,P3,1.2041403877076244,0.2296561535493827,4,1,ok,0.001552613811728395,0,sam3_if_supported,1,ok,1,9,0.9916626203781831,0.8314035583168596,ok
